时间戳,success,text,filename,message
2025-11-25 15:30:31,True,<|ja|>一っち,temp_vad_recording_1764055831.wav,识别成功
2025-11-25 15:30:32,True,<|ja|>十中めまやめす,temp_vad_recording_1764055832.wav,识别成功
2025-11-25 15:35:32,True,<|en|>好的,temp_vad_recording_1764056132.wav,识别成功
2025-11-25 15:37:15,True,对对对,temp_vad_recording_1764056234.wav,识别成功
2025-11-25 15:37:15,True,嗯,temp_vad_recording_1764056235.wav,识别成功
2025-11-25 15:39:27,True,<|en|>yes,temp_vad_recording_1764056366.wav,识别成功
2025-11-25 15:39:49,True,喂,temp_vad_recording_1764056388.wav,识别成功
2025-11-25 15:39:50,True,喂,temp_vad_recording_1764056389.wav,识别成功
2025-11-25 15:46:38,True,嗨 h v 时间,temp_vad_recording_1764056798.wav,识别成功
2025-11-25 15:47:04,True,<|en|>能,temp_vad_recording_1764056824.wav,识别成功
2025-11-25 15:47:10,True,名字 hi a g飞,temp_vad_recording_1764056830.wav,识别成功
2025-11-25 15:47:39,True,车辆完成率 high a g v 是多少,temp_vad_recording_1764056859.wav,识别成功
2025-11-25 15:47:50,True,我感觉乡里其实说,temp_vad_recording_1764056870.wav,识别成功
2025-11-25 15:47:53,True,本来我之前晚不,temp_vad_recording_1764056872.wav,识别成功
2025-11-25 15:47:54,True,有没有需要让他关注的,temp_vad_recording_1764056873.wav,识别成功
2025-11-25 15:48:36,True,可可,temp_vad_recording_1764056915.wav,识别成功
2025-11-25 15:50:10,True,派 a g v 车辆人物是多少,temp_vad_recording_1764057010.wav,识别成功
2025-11-25 15:50:40,True,<|en|> whatever,temp_vad_recording_1764057039.wav,识别成功
2025-11-25 15:50:45,True,快 agv 车辆完成率是多少,temp_vad_recording_1764057045.wav,识别成功
2025-11-25 15:53:04,True,知道通道,temp_vad_recording_1764057184.wav,识别成功
2025-11-25 15:53:05,True,<|yue|>唔关,temp_vad_recording_1764057185.wav,识别成功
2025-11-25 15:53:10,True,<|ja|>こ道,temp_vad_recording_1764057190.wav,识别成功
2025-11-25 15:53:17,True,有了上,temp_vad_recording_1764057197.wav,识别成功
2025-11-25 15:53:22,True,<|en|>y,temp_vad_recording_1764057202.wav,识别成功
2025-11-25 15:54:13,True,都得区别的方,temp_vad_recording_1764057252.wav,识别成功
2025-11-25 15:54:20,True,不干一个 question,temp_vad_recording_1764057260.wav,识别成功
2025-11-25 15:55:13,True,<|en|>go like,temp_vad_recording_1764057313.wav,识别成功
2025-11-25 15:55:15,True,关,temp_vad_recording_1764057315.wav,识别成功
2025-11-25 15:55:17,True,你不能,temp_vad_recording_1764057317.wav,识别成功
2025-11-25 15:55:25,True,<|en|>so do,temp_vad_recording_1764057325.wav,识别成功
2025-11-25 15:55:28,True,所以我们从,temp_vad_recording_1764057328.wav,识别成功
2025-11-25 15:55:30,True,<|en|>返しま,temp_vad_recording_1764057330.wav,识别成功
2025-11-25 15:55:32,True,维东现在,temp_vad_recording_1764057331.wav,识别成功
2025-11-25 15:55:36,True,<|ja|>いろたと,temp_vad_recording_1764057335.wav,识别成功
2025-11-25 15:55:37,True,针对这个问题,temp_vad_recording_1764057337.wav,识别成功
2025-11-25 15:55:52,True,你在把这,temp_vad_recording_1764057352.wav,识别成功
2025-11-25 15:56:07,True,the对,temp_vad_recording_1764057367.wav,识别成功
2025-11-25 15:56:20,True,<|en|>,temp_vad_recording_1764057379.wav,识别成功
2025-11-25 15:56:28,True,我业的,temp_vad_recording_1764057387.wav,识别成功
2025-11-25 15:56:29,True,没有,temp_vad_recording_1764057389.wav,识别成功
2025-11-25 15:56:35,True,过中肯定跟小郭这,temp_vad_recording_1764057395.wav,识别成功
2025-11-25 15:56:43,True,<|yue|>都,temp_vad_recording_1764057403.wav,识别成功
2025-11-25 15:56:47,True,找不到,temp_vad_recording_1764057407.wav,识别成功
2025-11-25 15:56:51,True,他店他把对面给,temp_vad_recording_1764057410.wav,识别成功
2025-11-25 15:56:52,True,<|ja|>我レみで,temp_vad_recording_1764057412.wav,识别成功
2025-11-25 15:56:55,True,现在为什么搞觉,temp_vad_recording_1764057415.wav,识别成功
2025-11-25 15:56:59,True,<|ja|>夜のくなと,temp_vad_recording_1764057419.wav,识别成功
2025-11-25 15:57:00,True,<|ja|>し,temp_vad_recording_1764057420.wav,识别成功
2025-11-25 15:57:07,True,<|ja|>きげなんか,temp_vad_recording_1764057427.wav,识别成功
2025-11-25 15:57:13,True,<|ja|>ちま,temp_vad_recording_1764057433.wav,识别成功
2025-11-25 15:57:17,True,他上人楼下我们就往前走吧,temp_vad_recording_1764057437.wav,识别成功
2025-11-25 15:57:21,True,你变路走,temp_vad_recording_1764057441.wav,识别成功
2025-11-25 15:57:22,True,因搞这边应该在后部やな,temp_vad_recording_1764057442.wav,识别成功
2025-11-25 15:57:25,True,<|ja|>,temp_vad_recording_1764057445.wav,识别成功
2025-11-25 15:57:26,True,<|yue|>放一个,temp_vad_recording_1764057446.wav,识别成功
2025-11-25 15:57:28,True,但刚好练,temp_vad_recording_1764057448.wav,识别成功
2025-11-25 15:57:30,True,<|ja|>環業やで,temp_vad_recording_1764057450.wav,识别成功
2025-11-25 15:57:39,True,都出一年多的错了,temp_vad_recording_1764057459.wav,识别成功
2025-11-25 15:57:57,True,就是说,temp_vad_recording_1764057477.wav,识别成功
2025-11-25 15:57:58,True,<|en|>you know,temp_vad_recording_1764057478.wav,识别成功
2025-11-25 15:58:02,True,<|ja|>え数だ,temp_vad_recording_1764057482.wav,识别成功
2025-11-25 15:58:10,True,<|yue|>多会,temp_vad_recording_1764057490.wav,识别成功
2025-11-25 15:58:14,True, know我,temp_vad_recording_1764057494.wav,识别成功
2025-11-25 15:58:20,True,第二周可能会,temp_vad_recording_1764057500.wav,识别成功
2025-11-25 15:58:22,True,是不都要做,temp_vad_recording_1764057502.wav,识别成功
2025-11-25 15:58:24,True,<|ja|>と海,temp_vad_recording_1764057504.wav,识别成功
2025-11-25 15:58:28,True,之所以让你,temp_vad_recording_1764057508.wav,识别成功
2025-11-25 15:58:34,True,<|ja|>笑顔我,temp_vad_recording_1764057514.wav,识别成功
2025-11-25 15:58:36,True,看一遍整理都过一遍,temp_vad_recording_1764057515.wav,识别成功
2025-11-25 15:58:52,True,然后,temp_vad_recording_1764057531.wav,识别成功
2025-11-25 16:15:21,True,<|en|>go,temp_vad_recording_1764058521.wav,识别成功
2025-11-25 16:15:25,True,<|en|>s,temp_vad_recording_1764058525.wav,识别成功
2025-11-25 16:15:31,True,他刚才什么时制作来,temp_vad_recording_1764058531.wav,识别成功
2025-11-25 16:25:07,True,就现在是让,temp_vad_recording_1764059107.wav,识别成功
2025-11-25 16:25:10,True,原发那边需要有,temp_vad_recording_1764059110.wav,识别成功
2025-11-25 16:25:45,True,那也就是,temp_vad_recording_1764059145.wav,识别成功
2025-11-25 16:26:01,True,<|ja|>今こ,temp_vad_recording_1764059161.wav,识别成功
2025-11-25 16:26:02,True,我要,temp_vad_recording_1764059161.wav,识别成功
2025-11-25 16:26:47,True,没有那个,temp_vad_recording_1764059207.wav,识别成功
2025-11-25 16:26:50,True,呃 right那么说那不对,temp_vad_recording_1764059209.wav,识别成功
2025-11-25 16:26:50,True,<|ja|>よお願いします,temp_vad_recording_1764059210.wav,识别成功
2025-11-25 16:26:57,True,<|ja|>先,temp_vad_recording_1764059217.wav,识别成功
2025-11-25 16:27:18,True,<|ja|>呢个,temp_vad_recording_1764059238.wav,识别成功
2025-11-25 16:30:25,True,ち用さ,temp_vad_recording_1764059425.wav,识别成功
2025-11-25 16:35:05,True,明白了,temp_vad_recording_1764059705.wav,识别成功
2025-11-25 16:35:07,True,<|en|>that's,temp_vad_recording_1764059706.wav,识别成功
2025-11-25 16:35:13,True,ah,temp_vad_recording_1764059712.wav,识别成功
2025-11-25 16:40:52,True,我刚工程来个,temp_vad_recording_1764060052.wav,识别成功
2025-11-25 16:41:49,True,然后这个点要不我我给大家,temp_vad_recording_1764060108.wav,识别成功
2025-11-25 16:42:25,True,<|en|>ah非要这,temp_vad_recording_1764060145.wav,识别成功
2025-11-25 16:42:36,True,<|yue|>嗯嗯,temp_vad_recording_1764060156.wav,识别成功
2025-11-25 16:43:17,True,<|ja|>おつえる,temp_vad_recording_1764060197.wav,识别成功
2025-11-25 16:43:31,True,没必要,temp_vad_recording_1764060211.wav,识别成功
2025-11-25 16:43:42,True,的业务的,temp_vad_recording_1764060222.wav,识别成功
2025-11-25 16:43:46,True,然后我这边就简单,temp_vad_recording_1764060226.wav,识别成功
2025-11-25 16:43:51,True,呃第一个呢就是,temp_vad_recording_1764060231.wav,识别成功
2025-11-25 16:43:53,True,<|ja|>一ちはも,temp_vad_recording_1764060233.wav,识别成功
2025-11-25 16:43:57,True,拥堵不拥堵,temp_vad_recording_1764060237.wav,识别成功
2025-11-25 16:44:05,True,且英损,temp_vad_recording_1764060245.wav,识别成功
2025-11-25 16:44:13,True,你就是,temp_vad_recording_1764060253.wav,识别成功
2025-11-25 16:44:30,True,然后还有,temp_vad_recording_1764060269.wav,识别成功
2025-11-25 16:44:44,True,他怎么理解呢,temp_vad_recording_1764060284.wav,识别成功
2025-11-25 16:44:48,True,<|ja|>全兵,temp_vad_recording_1764060288.wav,识别成功
2025-11-25 16:45:40,True,<|ja|>,temp_vad_recording_1764060340.wav,识别成功
2025-11-25 16:46:40,True,然后还有一些,temp_vad_recording_1764060400.wav,识别成功
2025-11-25 16:48:05,True,<|en|>ok,temp_vad_recording_1764060484.wav,识别成功
2025-11-25 16:50:05,True,这个交汇线有哪些,temp_vad_recording_1764060605.wav,识别成功
2025-11-25 16:50:12,True,六到一年了吗,temp_vad_recording_1764060612.wav,识别成功
2025-11-25 16:50:44,True,<|yue|>嗯,temp_vad_recording_1764060643.wav,识别成功
2025-11-25 16:50:51,True,<|en|>where,temp_vad_recording_1764060651.wav,识别成功
2025-11-25 16:51:35,True,那主要是在平面上有,temp_vad_recording_1764060694.wav,识别成功
2025-11-25 16:53:11,True,这个我们俩,temp_vad_recording_1764060791.wav,识别成功
2025-11-25 16:53:14,True,我功能上可,temp_vad_recording_1764060794.wav,识别成功
2025-11-25 16:53:26,True,<|en|><|HAPPY|>嗯,temp_vad_recording_1764060806.wav,识别成功
2025-11-25 16:53:34,True,<|ja|>あ你,temp_vad_recording_1764060814.wav,识别成功
2025-11-25 16:55:20,True,<|en|> sorry you for that,temp_vad_recording_1764060920.wav,识别成功
2025-11-25 16:57:40,True,<|en|><|Cough|>嗯,temp_vad_recording_1764061060.wav,识别成功
2025-11-25 17:00:47,True,<|en|>yah,temp_vad_recording_1764061247.wav,识别成功
2025-11-25 17:00:54,False,,temp_vad_recording_1764061254.wav,未识别到有效文本
2025-11-25 17:01:03,True,嗯,temp_vad_recording_1764061263.wav,识别成功
2025-11-25 17:01:04,True,<|en|>oh,temp_vad_recording_1764061264.wav,识别成功
2025-11-25 17:04:17,True,<|ja|>こてないす,temp_vad_recording_1764061457.wav,识别成功
2025-11-25 17:04:23,True,<|ja|>調でな,temp_vad_recording_1764061463.wav,识别成功
2025-11-25 17:06:19,True,<|en|>yah'sele,temp_vad_recording_1764061579.wav,识别成功
2025-11-25 17:06:43,True,之间六月八十我再帮你,temp_vad_recording_1764061603.wav,识别成功
2025-11-25 17:06:57,True,将来は,temp_vad_recording_1764061617.wav,识别成功
2025-11-25 17:07:12,True,<|en|>s,temp_vad_recording_1764061631.wav,识别成功
2025-11-25 17:08:25,True,<|en|>嗯,temp_vad_recording_1764061705.wav,识别成功
2025-11-25 17:12:55,True,<|en|>o,temp_vad_recording_1764061975.wav,识别成功
2025-11-25 17:14:31,True,<|ja|>十分,temp_vad_recording_1764062071.wav,识别成功
2025-11-25 17:14:36,True,<|ja|>俺みあして,temp_vad_recording_1764062076.wav,识别成功
2025-11-25 17:14:40,True,那要不你共享吧,temp_vad_recording_1764062079.wav,识别成功
2025-11-25 17:15:18,True,你投屏一下,temp_vad_recording_1764062117.wav,识别成功
2025-11-25 17:16:53,True,看下这,temp_vad_recording_1764062213.wav,识别成功
2025-11-25 17:17:16,True,<|en|><|Cough|>嗯,temp_vad_recording_1764062236.wav,识别成功
2025-11-25 17:17:49,True,周天,temp_vad_recording_1764062269.wav,识别成功
2025-11-25 17:17:50,True,<|en|>you with,temp_vad_recording_1764062270.wav,识别成功
2025-11-25 17:17:51,True,<|ja|>のメディ,temp_vad_recording_1764062271.wav,识别成功
2025-11-25 17:17:54,True,<|en|>go the,temp_vad_recording_1764062273.wav,识别成功
2025-11-25 17:17:56,True,<|en|> wrong,temp_vad_recording_1764062276.wav,识别成功
2025-11-25 17:18:08,True,听点,temp_vad_recording_1764062288.wav,识别成功
2025-11-25 17:18:10,True,<|ja|>ま,temp_vad_recording_1764062290.wav,识别成功
2025-11-25 17:18:14,True,那个没有别的东,temp_vad_recording_1764062294.wav,识别成功
2025-11-25 17:18:27,True,<|en|>我我 try这,temp_vad_recording_1764062307.wav,识别成功
2025-11-25 17:18:35,True,在我这,temp_vad_recording_1764062315.wav,识别成功
2025-11-25 17:18:39,True,<|en|>how you,temp_vad_recording_1764062319.wav,识别成功
2025-11-25 17:18:44,True,<|en|>然 club,temp_vad_recording_1764062323.wav,识别成功
2025-11-25 17:18:44,True,<|en|>those guys,temp_vad_recording_1764062324.wav,识别成功
2025-11-25 17:19:19,True,百光ner,temp_vad_recording_1764062358.wav,识别成功
2025-11-25 17:19:42,True,<|en|>我个周天点,temp_vad_recording_1764062382.wav,识别成功
2025-11-25 17:19:51,True,<|en|>ok okay okay,temp_vad_recording_1764062391.wav,识别成功
2025-11-25 17:19:52,True,<|ja|>ちざす,temp_vad_recording_1764062391.wav,识别成功
2025-11-25 17:19:52,True,<|yue|>好吧,temp_vad_recording_1764062392.wav,识别成功
2025-11-25 17:19:57,True,我靠你们,temp_vad_recording_1764062396.wav,识别成功
2025-11-25 17:20:04,True,哪上,temp_vad_recording_1764062403.wav,识别成功
2025-11-25 17:20:05,True,<|en|>そう,temp_vad_recording_1764062405.wav,识别成功
2025-11-25 17:20:39,True,就是我就是看在是如果我,temp_vad_recording_1764062439.wav,识别成功
2025-11-25 17:20:42,True,这又,temp_vad_recording_1764062442.wav,识别成功
2025-11-25 17:20:46,True,当时就关了,temp_vad_recording_1764062446.wav,识别成功
2025-11-25 17:20:50,True,<|ja|>ああ,temp_vad_recording_1764062450.wav,识别成功
2025-11-25 17:20:55,True,嗯对,temp_vad_recording_1764062455.wav,识别成功
2025-11-25 17:21:01,True,<|yue|>如果刚才,temp_vad_recording_1764062461.wav,识别成功
2025-11-25 17:22:01,True,<|ja|>あのち,temp_vad_recording_1764062521.wav,识别成功
2025-11-25 17:22:07,True,<|en|>嗯,temp_vad_recording_1764062526.wav,识别成功
2025-11-25 17:23:37,True,<|en|>oh,temp_vad_recording_1764062617.wav,识别成功
2025-11-25 17:24:53,True,就最多吧,temp_vad_recording_1764062693.wav,识别成功
2025-11-25 17:25:09,True,最多嘛,temp_vad_recording_1764062709.wav,识别成功
2025-11-25 17:25:20,True,那刚才你说的那个问题,temp_vad_recording_1764062719.wav,识别成功
2025-11-25 17:25:35,True,<|en|>ok,temp_vad_recording_1764062735.wav,识别成功
2025-11-25 17:25:42,True,进来就一个吗,temp_vad_recording_1764062742.wav,识别成功
2025-11-25 17:25:50,True,嗯,temp_vad_recording_1764062750.wav,识别成功
2025-11-25 17:28:31,True,<|en|>o,temp_vad_recording_1764062911.wav,识别成功
2025-11-25 17:29:14,True,<|yue|>关,temp_vad_recording_1764062954.wav,识别成功
2025-11-25 17:30:55,True,<|en|>oh,temp_vad_recording_1764063055.wav,识别成功
2025-11-25 17:38:29,True,<|en|>嗯,temp_vad_recording_1764063509.wav,识别成功
2025-11-25 17:40:45,True,对,temp_vad_recording_1764063645.wav,识别成功
2025-11-25 17:48:09,True,<|en|>因,temp_vad_recording_1764064089.wav,识别成功
2025-11-25 17:49:09,True,<|ja|>う,temp_vad_recording_1764064149.wav,识别成功
2025-11-25 17:50:12,False,,temp_vad_recording_1764064212.wav,未识别到有效文本
2025-11-25 17:55:12,True,<|ja|>それで,temp_vad_recording_1764064512.wav,识别成功
2025-11-25 17:56:29,True,<|en|>do,temp_vad_recording_1764064588.wav,识别成功
2025-11-25 17:56:37,True,我们 written完了之后就,temp_vad_recording_1764064597.wav,识别成功
2025-11-25 17:57:01,True,你走完的时候,temp_vad_recording_1764064621.wav,识别成功
2025-11-25 17:57:04,True,前面的,temp_vad_recording_1764064624.wav,识别成功
2025-11-25 17:57:27,True,no估,temp_vad_recording_1764064647.wav,识别成功
2025-11-25 17:58:02,True,咱这个,temp_vad_recording_1764064682.wav,识别成功
2025-11-25 18:18:53,True,<|ja|>不,temp_vad_recording_1764065933.wav,识别成功
2025-11-25 18:26:04,True,<|en|>sure,temp_vad_recording_1764066364.wav,识别成功
2025-11-25 18:39:05,True,对啊,temp_vad_recording_1764067145.wav,识别成功
2025-11-25 18:39:12,True,<|en|>loading every,temp_vad_recording_1764067152.wav,识别成功
2025-11-25 18:40:14,True,<|ja|>これと我说もさ人やの,temp_vad_recording_1764067214.wav,识别成功
2025-11-25 18:40:33,True,他要我们,temp_vad_recording_1764067233.wav,识别成功
2025-11-25 18:42:35,True,<|ja|>まし,temp_vad_recording_1764067354.wav,识别成功
2025-11-25 19:21:10,True,那个,temp_vad_recording_1764069670.wav,识别成功
2025-11-25 19:21:12,True,<|en|>um系了,temp_vad_recording_1764069672.wav,识别成功
2025-11-25 19:21:18,True,弄到家里面去测试这样的话那个消品,temp_vad_recording_1764069678.wav,识别成功
2025-11-25 19:21:59,True,<|yue|>两法,temp_vad_recording_1764069719.wav,识别成功
2025-11-25 19:22:40,True,<|ja|>tラ,temp_vad_recording_1764069760.wav,识别成功
2025-11-25 19:22:44,True,然后,temp_vad_recording_1764069764.wav,识别成功
2025-11-25 19:23:15,True,<|ja|>呃,temp_vad_recording_1764069794.wav,识别成功
2025-11-25 19:23:19,True,这个其实主要是说收集现场的问题,temp_vad_recording_1764069798.wav,识别成功
2025-11-25 19:23:22,True,<|en|>about,temp_vad_recording_1764069802.wav,识别成功
2025-11-25 19:27:02,True,<|ja|>そが,temp_vad_recording_1764070021.wav,识别成功
2025-11-25 19:27:45,True,<|yue|>然后,temp_vad_recording_1764070065.wav,识别成功
2025-11-25 19:30:42,True,<|ja|>ちわ,temp_vad_recording_1764070242.wav,识别成功
2025-11-25 19:30:44,True,然后刘老,temp_vad_recording_1764070243.wav,识别成功
2025-11-25 19:31:44,True,<|ja|>あ系在,temp_vad_recording_1764070304.wav,识别成功
2025-11-25 19:34:18,True,用啊我,temp_vad_recording_1764070458.wav,识别成功
2025-11-25 19:34:20,True,你在群里说吧,temp_vad_recording_1764070460.wav,识别成功
2025-11-25 19:40:52,True,<|yue|>啊即我系,temp_vad_recording_1764070851.wav,识别成功
2025-11-25 19:40:58,True,秋春,temp_vad_recording_1764070858.wav,识别成功
2025-11-25 19:41:05,True,<|ja|>つれで,temp_vad_recording_1764070864.wav,识别成功
2025-11-25 19:41:10,True,<|ja|>はいそう,temp_vad_recording_1764070869.wav,识别成功
2025-11-25 19:41:13,True,这种状态,temp_vad_recording_1764070873.wav,识别成功
2025-11-25 19:41:18,True,<|ja|>全呢,temp_vad_recording_1764070878.wav,识别成功
2025-11-25 19:41:58,True,<|yue|>系太攞啊,temp_vad_recording_1764070918.wav,识别成功
2025-11-25 19:42:02,True,你当时做的不是,temp_vad_recording_1764070922.wav,识别成功
2025-11-25 19:42:09,True,结果自我打开,temp_vad_recording_1764070929.wav,识别成功
2025-11-25 19:42:50,True,<|ja|>は気ました,temp_vad_recording_1764070970.wav,识别成功
2025-11-25 19:43:34,True,你把张斌的,temp_vad_recording_1764071014.wav,识别成功
2025-11-25 19:44:21,True,是啊,temp_vad_recording_1764071061.wav,识别成功
2025-11-25 19:44:23,True,在鱼块里边,temp_vad_recording_1764071062.wav,识别成功
2025-11-25 19:44:27,True,<|ja|>なんかなか,temp_vad_recording_1764071067.wav,识别成功
2025-11-25 19:44:31,True,<|ja|>no,temp_vad_recording_1764071071.wav,识别成功
2025-11-25 20:10:52,True,你先让束,temp_vad_recording_1764072652.wav,识别成功
2025-11-25 20:10:56,True,<|ja|>どこ,temp_vad_recording_1764072656.wav,识别成功
2025-11-25 20:11:07,True,跟他讲就是在那个,temp_vad_recording_1764072666.wav,识别成功
2025-11-25 20:11:08,True,<|ja|>温当ほの中,temp_vad_recording_1764072668.wav,识别成功
2025-11-25 20:11:22,True,示的话是会把,temp_vad_recording_1764072682.wav,识别成功
2025-11-25 20:26:21,True,没有这个东西,temp_vad_recording_1764073581.wav,识别成功
2025-11-25 20:27:07,True,<|yue|>最应该,temp_vad_recording_1764073626.wav,识别成功
2025-11-25 20:29:13,True,<|ja|>この商目は,temp_vad_recording_1764073753.wav,识别成功
2025-11-25 20:31:47,True,<|ja|>ラジ,temp_vad_recording_1764073907.wav,识别成功
2025-11-25 20:32:15,True,哎你这个叫没用,temp_vad_recording_1764073935.wav,识别成功
2025-11-25 20:32:17,True,<|yue|>跟我,temp_vad_recording_1764073937.wav,识别成功
2025-11-25 20:32:21,True,他晚上还来,temp_vad_recording_1764073940.wav,识别成功
2025-11-25 20:32:23,True,<|yue|>身边はな,temp_vad_recording_1764073943.wav,识别成功
2025-11-25 20:32:31,True,<|yue|>希个个,temp_vad_recording_1764073951.wav,识别成功
2025-11-25 20:32:32,True,<|en|>lan talk,temp_vad_recording_1764073952.wav,识别成功
2025-11-25 20:36:50,True,<|en|>or you,temp_vad_recording_1764074210.wav,识别成功
2025-11-25 20:39:15,True,<|en|>wめ,temp_vad_recording_1764074354.wav,识别成功
2025-11-25 20:39:20,True,<|ANGRY|>是吧,temp_vad_recording_1764074359.wav,识别成功
2025-11-25 20:40:05,True,你的下属在加班,temp_vad_recording_1764074405.wav,识别成功
2025-11-25 20:40:06,True,<|en|>you,temp_vad_recording_1764074406.wav,识别成功
2025-11-25 20:40:08,True,<|yue|>你 how about watching,temp_vad_recording_1764074407.wav,识别成功
2025-11-25 20:40:40,True,<|en|>andah,temp_vad_recording_1764074440.wav,识别成功
2025-11-25 20:42:03,True,<|en|>well,temp_vad_recording_1764074522.wav,识别成功
2025-11-25 20:42:14,True,<|yue|>好啊,temp_vad_recording_1764074534.wav,识别成功
2025-11-25 20:42:22,True,<|yue|>华哥,temp_vad_recording_1764074542.wav,识别成功
2025-11-25 21:07:20,True,我聊解,temp_vad_recording_1764076040.wav,识别成功
2025-11-25 21:07:36,True,<|en|>height,temp_vad_recording_1764076056.wav,识别成功
2025-11-25 21:26:29,True,嗯,temp_vad_recording_1764077189.wav,识别成功
2025-11-25 21:48:02,True,<|en|>oh,temp_vad_recording_1764078482.wav,识别成功
2025-11-25 22:35:41,True,<|en|>yeah,temp_vad_recording_1764081340.wav,识别成功
2025-11-26 09:20:55,True,我做的十几年,temp_vad_recording_1764120055.wav,识别成功
2025-11-26 09:20:57,True,你不能说,temp_vad_recording_1764120057.wav,识别成功
2025-11-26 09:23:19,True,<|ja|>特别,temp_vad_recording_1764120199.wav,识别成功
2025-11-26 09:23:21,True,第二,temp_vad_recording_1764120201.wav,识别成功
2025-11-26 09:23:45,True,<|ja|>で,temp_vad_recording_1764120225.wav,识别成功
2025-11-26 09:24:28,True,<|ja|>ど,temp_vad_recording_1764120268.wav,识别成功
2025-11-26 09:24:34,True,我晚我等一下给你,temp_vad_recording_1764120273.wav,识别成功
2025-11-26 09:33:05,True,<|ja|>か,temp_vad_recording_1764120785.wav,识别成功
2025-11-26 09:34:59,True,<|Cough|>,temp_vad_recording_1764120899.wav,识别成功
2025-11-26 09:43:02,True,<|ja|>对,temp_vad_recording_1764121381.wav,识别成功
2025-11-26 09:43:03,True,比如说我,temp_vad_recording_1764121383.wav,识别成功
2025-11-26 09:43:52,True,<|en|><|Cough|>,temp_vad_recording_1764121432.wav,识别成功
2025-11-26 09:50:45,True,<|ja|>今後は,temp_vad_recording_1764121844.wav,识别成功
2025-11-26 09:52:30,True,<|en|>y,temp_vad_recording_1764121949.wav,识别成功
2025-11-26 09:54:27,True,<|en|>嗯,temp_vad_recording_1764122067.wav,识别成功
2025-11-26 09:56:01,True,<|en|>so,temp_vad_recording_1764122161.wav,识别成功
2025-11-26 10:01:27,True,<|ja|>う,temp_vad_recording_1764122487.wav,识别成功
2025-11-26 10:02:16,True,<|ja|>どや,temp_vad_recording_1764122536.wav,识别成功
2025-11-26 10:07:02,True,<|ja|>,temp_vad_recording_1764122821.wav,识别成功
2025-11-26 10:08:40,True,<|ja|>す对,temp_vad_recording_1764122920.wav,识别成功
2025-11-26 10:14:57,True,wo,temp_vad_recording_1764123297.wav,识别成功
2025-11-26 10:14:59,True,<|yue|>哎,temp_vad_recording_1764123299.wav,识别成功
2025-11-26 10:17:48,True,<|en|>,temp_vad_recording_1764123468.wav,识别成功
2025-11-26 10:21:15,True,<|en|>right,temp_vad_recording_1764123675.wav,识别成功
2025-11-26 10:26:51,True,<|ja|>ち,temp_vad_recording_1764124011.wav,识别成功
2025-11-26 10:28:18,True,这や,temp_vad_recording_1764124098.wav,识别成功
2025-11-26 10:28:35,True,物料,temp_vad_recording_1764124114.wav,识别成功
2025-11-26 10:29:09,True,<|ja|>あ那什么,temp_vad_recording_1764124149.wav,识别成功
2025-11-26 10:29:55,True,我不料,temp_vad_recording_1764124195.wav,识别成功
2025-11-26 10:30:09,True,我通话他说馈,temp_vad_recording_1764124209.wav,识别成功
2025-11-26 10:32:25,True,<|ja|>あそいだけで,temp_vad_recording_1764124345.wav,识别成功
2025-11-26 10:32:26,True,<|ja|>おは,temp_vad_recording_1764124346.wav,识别成功
2025-11-26 10:33:49,True,<|en|>是,temp_vad_recording_1764124429.wav,识别成功
2025-11-26 10:33:55,True,<|ja|>そちら,temp_vad_recording_1764124435.wav,识别成功
2025-11-26 10:38:36,True,<|ja|>,temp_vad_recording_1764124716.wav,识别成功
2025-11-26 10:39:02,True,<|ja|>やって,temp_vad_recording_1764124742.wav,识别成功
2025-11-26 10:40:41,True,<|ja|>ピデェイブで,temp_vad_recording_1764124840.wav,识别成功
2025-11-26 10:43:58,True,对于我的,temp_vad_recording_1764125038.wav,识别成功
2025-11-26 10:45:16,True,<|en|>ooh,temp_vad_recording_1764125116.wav,识别成功
2025-11-26 10:45:53,True,那就我那,temp_vad_recording_1764125153.wav,识别成功
2025-11-26 10:46:08,True,<|en|><|Cough|>嗯,temp_vad_recording_1764125168.wav,识别成功
2025-11-26 10:56:15,True,<|ja|>で帳あるよ,temp_vad_recording_1764125775.wav,识别成功
2025-11-26 10:56:50,True,<|en|>,temp_vad_recording_1764125809.wav,识别成功
2025-11-26 10:58:18,True,就只有当,temp_vad_recording_1764125898.wav,识别成功
2025-11-26 10:58:59,True,啊对对,temp_vad_recording_1764125939.wav,识别成功
2025-11-26 10:59:27,True,啊对,temp_vad_recording_1764125966.wav,识别成功
2025-11-26 10:59:53,True,the they会一,temp_vad_recording_1764125993.wav,识别成功
2025-11-26 11:00:40,True,说上面的后送,temp_vad_recording_1764126040.wav,识别成功
2025-11-26 11:00:47,True,另外一个角,temp_vad_recording_1764126046.wav,识别成功
2025-11-26 11:01:01,True,或者,temp_vad_recording_1764126061.wav,识别成功
2025-11-26 11:01:19,True,站在我的脚度,temp_vad_recording_1764126079.wav,识别成功
2025-11-26 11:01:35,True,当然你当然你也可以作为一个,temp_vad_recording_1764126095.wav,识别成功
2025-11-26 11:01:58,True,<|ja|>こにな,temp_vad_recording_1764126118.wav,识别成功
2025-11-26 11:02:15,True,对对对对这个才是,temp_vad_recording_1764126134.wav,识别成功
2025-11-26 11:02:59,True,能用,temp_vad_recording_1764126179.wav,识别成功
